product_id,timestamp,demand_score,inventory_level,competitor_price,current_price,user_type,day_of_week,season,base_price
P039,2025-05-14 10:58:56.533517,0.26,0.17,336.18,339.58,premium,Wednesday,winter,388.0
P039,2025-05-15 10:58:56.533517,0.62,0.09,425.2,378.07,new,Thursday,winter,388.0
P039,2025-05-16 10:58:56.533517,0.8,0.6,406.25,363.17,loyal,Friday,winter,388.0
P039,2025-05-17 10:58:56.533517,0.37,0.56,361.27,325.61,new,Saturday,winter,388.0
P039,2025-05-18 10:58:56.533517,1.0,0.43,385.78,392.35,loyal,Sunday,winter,388.0
P039,2025-05-19 10:58:56.533517,0.24,0.4,382.05,323.44,premium,Monday,winter,388.0
P039,2025-05-20 10:58:56.533517,0.3,0.36,383.44,331.51,loyal,Tuesday,winter,388.0
P039,2025-05-21 10:58:56.533517,0.27,0.33,402.89,330.58,loyal,Wednesday,winter,388.0
P039,2025-05-22 10:58:56.533517,0.28,0.31,367.61,332.75,premium,Thursday,winter,388.0
P039,2025-05-23 10:58:56.533517,0.57,0.24,397.33,364.1,premium,Friday,winter,388.0
P039,2025-05-24 10:58:56.533517,1.05,0.11,340.76,416.87,premium,Saturday,winter,388.0
P039,2025-05-25 10:58:56.533517,0.93,0.87,377.1,358.51,premium,Sunday,winter,388.0
P039,2025-05-26 10:58:56.533517,0.65,0.79,332.2,337.4,loyal,Monday,winter,388.0
P039,2025-05-27 10:58:56.533517,0.33,0.75,416.23,310.09,premium,Tuesday,winter,388.0
P039,2025-05-28 10:58:56.533517,0.5,0.68,384.39,330.27,new,Wednesday,winter,388.0
P039,2025-05-29 10:58:56.533517,0.35,0.64,392.59,318.78,loyal,Thursday,winter,388.0
P039,2025-05-30 10:58:56.533517,0.45,0.59,381.95,331.2,new,Friday,winter,388.0
P039,2025-05-31 10:58:56.533517,0.62,0.51,330.7,351.99,new,Saturday,winter,388.0
P039,2025-06-01 10:58:56.533517,0.68,0.43,399.0,362.55,new,Sunday,winter,388.0
P039,2025-06-02 10:58:56.533517,0.33,0.39,356.61,332.44,premium,Monday,winter,388.0
P039,2025-06-03 10:58:56.533517,0.62,0.31,394.17,364.41,loyal,Tuesday,winter,388.0
P039,2025-06-04 10:58:56.533517,0.58,0.24,346.63,365.03,new,Wednesday,winter,388.0
P039,2025-06-05 10:58:56.533517,0.52,0.17,348.25,363.79,new,Thursday,winter,388.0
P039,2025-06-06 10:58:56.533517,0.33,0.13,401.91,348.58,premium,Friday,winter,388.0
P039,2025-06-07 10:58:56.533517,1.08,0.59,346.4,389.86,new,Saturday,winter,388.0
P039,2025-06-08 10:58:56.533517,0.86,0.48,362.13,376.2,loyal,Sunday,winter,388.0
P039,2025-06-09 10:58:56.533517,0.76,0.39,387.95,372.48,new,Monday,winter,388.0
P039,2025-06-10 10:58:56.533517,0.22,0.36,388.36,324.06,new,Tuesday,winter,388.0
P039,2025-06-11 10:58:56.533517,0.42,0.31,386.15,345.79,new,Wednesday,winter,388.0
P039,2025-06-12 10:58:56.533517,0.27,0.28,419.02,333.68,premium,Thursday,winter,388.0
P039,2025-06-13 10:58:56.533517,0.59,0.21,400.61,367.82,new,Friday,winter,388.0
P039,2025-06-14 10:58:56.533517,0.58,0.15,401.24,370.62,loyal,Saturday,winter,388.0
P039,2025-06-15 10:58:56.533517,1.0,0.01,404.37,418.42,loyal,Sunday,winter,388.0
P039,2025-06-16 10:58:56.533517,0.67,0.84,398.0,336.16,premium,Monday,winter,388.0
P039,2025-06-17 10:58:56.533517,0.28,0.81,415.73,301.71,new,Tuesday,winter,388.0
P039,2025-06-18 10:58:56.533517,0.43,0.76,384.84,318.78,loyal,Wednesday,winter,388.0
P039,2025-06-19 10:58:56.533517,0.24,0.73,392.71,302.95,new,Thursday,winter,388.0
P039,2025-06-20 10:58:56.533517,0.36,0.69,438.74,316.61,new,Friday,winter,388.0
P039,2025-06-21 10:58:56.533517,0.81,0.59,385.17,364.72,loyal,Saturday,winter,388.0
P039,2025-06-22 10:58:56.533517,0.91,0.47,433.39,381.48,new,Sunday,winter,388.0
P039,2025-06-23 10:58:56.533517,0.42,0.41,418.5,339.58,loyal,Monday,winter,388.0
P039,2025-06-24 10:58:56.533517,0.36,0.37,356.09,336.47,premium,Tuesday,winter,388.0
P039,2025-06-25 10:58:56.533517,0.39,0.33,330.36,341.75,loyal,Wednesday,winter,388.0
P039,2025-06-26 10:58:56.533517,0.68,0.25,422.96,373.72,new,Thursday,winter,388.0
P039,2025-06-27 10:58:56.533517,0.87,0.15,366.17,397.62,loyal,Friday,winter,388.0
P039,2025-06-28 10:58:56.533517,0.53,0.08,427.08,370.31,loyal,Saturday,winter,388.0
P039,2025-06-29 10:58:56.533517,1.0,1.0,445.66,356.96,premium,Sunday,winter,388.0
P039,2025-06-30 10:58:56.533517,0.68,0.92,356.8,332.13,premium,Monday,winter,388.0
P039,2025-07-01 10:58:56.533517,0.63,0.84,433.08,332.44,new,Tuesday,winter,388.0
P040,2025-04-03 10:58:56.533517,0.69,0.95,395.71,308.29,loyal,Thursday,winter,361.16
P040,2025-04-04 10:58:56.533517,0.51,0.91,353.58,295.0,loyal,Friday,winter,361.16
P040,2025-04-05 10:58:56.533517,1.2,0.8,398.61,361.16,premium,Saturday,winter,361.16
P040,2025-04-06 10:58:56.533517,0.83,0.74,414.73,332.56,loyal,Sunday,winter,361.16
P040,2025-04-07 10:58:56.533517,0.78,0.68,314.81,331.69,new,Monday,winter,361.16
P040,2025-04-08 10:58:56.533517,0.38,0.65,341.46,298.75,new,Tuesday,winter,361.16
P040,2025-04-09 10:58:56.533517,0.29,0.63,375.75,292.11,new,Wednesday,winter,361.16
P040,2025-04-10 10:58:56.533517,0.57,0.59,316.39,318.69,loyal,Thursday,winter,361.16
P040,2025-04-11 10:58:56.533517,0.39,0.56,366.03,304.82,new,Friday,winter,361.16
P040,2025-04-12 10:58:56.533517,0.41,0.53,309.35,308.29,loyal,Saturday,winter,361.16
P040,2025-04-13 10:58:56.533517,0.78,0.47,378.1,343.82,loyal,Sunday,winter,361.16
P040,2025-04-14 10:58:56.533517,0.44,0.44,369.66,316.09,premium,Monday,winter,361.16
P040,2025-04-15 10:58:56.533517,0.33,0.41,336.44,308.29,premium,Tuesday,winter,361.16
P040,2025-04-16 10:58:56.533517,0.57,0.37,410.89,331.4,loyal,Wednesday,winter,361.16
P040,2025-04-17 10:58:56.533517,0.45,0.33,317.62,323.31,new,Thursday,winter,361.16
P040,2025-04-18 10:58:56.533517,0.38,0.31,307.81,318.4,premium,Friday,winter,361.16
P040,2025-04-19 10:58:56.533517,0.6,0.26,355.29,340.36,loyal,Saturday,winter,361.16
P040,2025-04-20 10:58:56.533517,0.39,0.23,329.34,323.89,new,Sunday,winter,361.16
P040,2025-04-21 10:58:56.533517,0.27,0.21,321.77,314.64,new,Monday,winter,361.16
P040,2025-04-22 10:58:56.533517,0.56,0.17,311.38,342.09,new,Tuesday,winter,361.16
P040,2025-04-23 10:58:56.533517,0.57,0.13,340.27,345.27,loyal,Wednesday,winter,361.16
P040,2025-04-24 10:58:56.533517,0.53,0.09,358.21,344.11,premium,Thursday,winter,361.16
P040,2025-04-25 10:58:56.533517,0.55,0.04,311.83,348.74,new,Friday,winter,361.16
P040,2025-04-26 10:58:56.533517,0.82,0.32,386.52,355.96,premium,Saturday,winter,361.16
P040,2025-04-27 10:58:56.533517,0.85,0.25,360.28,362.6,loyal,Sunday,winter,361.16
P040,2025-04-28 10:58:56.533517,0.42,0.21,348.16,327.64,loyal,Monday,winter,361.16
P040,2025-04-29 10:58:56.533517,0.61,0.16,363.62,347.0,new,Tuesday,winter,361.16
P040,2025-04-30 10:58:56.533517,0.24,0.15,386.12,315.51,premium,Wednesday,winter,361.16
P040,2025-05-01 10:58:56.533517,0.32,0.12,308.65,324.18,new,Thursday,winter,361.16
P040,2025-05-02 10:58:56.533517,0.47,0.09,371.06,338.91,loyal,Friday,winter,361.16
P040,2025-05-03 10:58:56.533517,1.16,0.7,357.38,363.47,loyal,Saturday,winter,361.16
P040,2025-05-04 10:58:56.533517,0.51,0.66,366.74,309.44,new,Sunday,winter,361.16
P040,2025-05-05 10:58:56.533517,0.64,0.61,362.43,323.6,loyal,Monday,winter,361.16
P040,2025-05-06 10:58:56.533517,0.42,0.57,347.74,306.84,loyal,Tuesday,winter,361.16
P040,2025-05-07 10:58:56.533517,0.55,0.53,326.66,320.42,new,Wednesday,winter,361.16
P040,2025-05-08 10:58:56.533517,0.46,0.5,336.58,314.35,new,Thursday,winter,361.16
P040,2025-05-09 10:58:56.533517,0.36,0.47,391.74,307.42,premium,Friday,winter,361.16
P040,2025-05-10 10:58:56.533517,0.46,0.44,348.42,317.82,new,Saturday,winter,361.16
P040,2025-05-11 10:58:56.533517,0.82,0.37,382.69,353.07,loyal,Sunday,winter,361.16
P040,2025-05-12 10:58:56.533517,0.34,0.34,400.38,313.2,loyal,Monday,winter,361.16
P040,2025-05-13 10:58:56.533517,0.37,0.32,338.7,316.95,premium,Tuesday,winter,361.16
P040,2025-05-14 10:58:56.533517,0.48,0.28,350.33,328.8,loyal,Wednesday,winter,361.16
P040,2025-05-15 10:58:56.533517,0.45,0.25,365.75,327.93,premium,Thursday,winter,361.16
P040,2025-05-16 10:58:56.533517,0.4,0.21,343.97,325.91,premium,Friday,winter,361.16
P040,2025-05-17 10:58:56.533517,0.47,0.18,355.96,333.71,new,Saturday,winter,361.16
P040,2025-05-18 10:58:56.533517,0.88,0.11,387.1,373.29,loyal,Sunday,winter,361.16
P040,2025-05-19 10:58:56.533517,0.73,0.05,343.29,363.76,loyal,Monday,winter,361.16
P040,2025-05-20 10:58:56.533517,0.24,0.03,395.57,322.44,loyal,Tuesday,winter,361.16
P040,2025-05-21 10:58:56.533517,0.42,0.58,350.77,306.26,loyal,Wednesday,winter,361.16
P040,2025-05-22 10:58:56.533517,0.61,0.53,313.01,325.62,premium,Thursday,winter,361.16
P040,2025-05-23 10:58:56.533517,0.57,0.49,312.59,324.47,new,Friday,winter,361.16
P040,2025-05-24 10:58:56.533517,0.47,0.45,413.05,318.11,new,Saturday,winter,361.16
P040,2025-05-25 10:58:56.533517,1.08,0.37,320.13,375.61,loyal,Sunday,winter,361.16
P040,2025-05-26 10:58:56.533517,0.6,0.32,406.75,336.89,premium,Monday,winter,361.16
P040,2025-05-27 10:58:56.533517,0.7,0.26,388.15,349.03,new,Tuesday,winter,361.16
P040,2025-05-28 10:58:56.533517,0.53,0.21,411.09,337.18,new,Wednesday,winter,361.16
P040,2025-05-29 10:58:56.533517,0.5,0.17,337.18,336.89,premium,Thursday,winter,361.16
P040,2025-05-30 10:58:56.533517,0.8,0.1,352.33,366.94,premium,Friday,winter,361.16
P040,2025-05-31 10:58:56.533517,0.41,0.07,398.24,334.87,premium,Saturday,winter,361.16
P040,2025-06-01 10:58:56.533517,1.07,0.36,350.82,375.32,premium,Sunday,winter,361.16
P040,2025-06-02 10:58:56.533517,0.66,0.31,315.98,342.67,new,Monday,winter,361.16
P040,2025-06-03 10:58:56.533517,0.28,0.29,361.01,310.89,loyal,Tuesday,winter,361.16
P040,2025-06-04 10:58:56.533517,0.58,0.25,379.53,339.2,new,Wednesday,winter,361.16
P040,2025-06-05 10:58:56.533517,0.53,0.21,377.97,337.18,loyal,Thursday,winter,361.16
P040,2025-06-06 10:58:56.533517,0.72,0.15,394.29,357.12,premium,Friday,winter,361.16
P040,2025-06-07 10:58:56.533517,0.85,0.08,410.8,372.43,loyal,Saturday,winter,361.16
P040,2025-06-08 10:58:56.533517,1.04,0.41,404.09,369.83,loyal,Sunday,winter,361.16
P040,2025-06-09 10:58:56.533517,0.75,0.35,360.87,348.16,new,Monday,winter,361.16
P040,2025-06-10 10:58:56.533517,0.66,0.3,349.39,343.25,new,Tuesday,winter,361.16
P040,2025-06-11 10:58:56.533517,0.27,0.28,341.8,310.6,premium,Wednesday,winter,361.16
P040,2025-06-12 10:58:56.533517,0.27,0.26,395.22,311.75,loyal,Thursday,winter,361.16
P040,2025-06-13 10:58:56.533517,0.39,0.24,406.29,323.31,new,Friday,winter,361.16
P040,2025-06-14 10:58:56.533517,0.9,0.16,347.72,372.14,new,Saturday,winter,361.16
P040,2025-06-15 10:58:56.533517,0.95,0.09,393.26,380.52,loyal,Sunday,winter,361.16
P040,2025-06-16 10:58:56.533517,0.76,0.03,317.82,367.52,premium,Monday,winter,361.16
P040,2025-06-17 10:58:56.533517,0.3,0.55,406.26,297.6,loyal,Tuesday,winter,361.16
P040,2025-06-18 10:58:56.533517,0.56,0.5,373.85,323.02,loyal,Wednesday,winter,361.16
P040,2025-06-19 10:58:56.533517,0.49,0.47,342.31,318.69,loyal,Thursday,winter,361.16
P040,2025-06-20 10:58:56.533517,1.02,0.38,385.11,369.83,loyal,Friday,winter,361.16
P040,2025-06-21 10:58:56.533517,1.09,0.3,412.29,380.52,premium,Saturday,winter,361.16
P040,2025-06-22 10:58:56.533517,0.98,0.22,323.68,375.61,new,Sunday,winter,361.16
P040,2025-06-23 10:58:56.533517,0.6,0.17,372.52,345.56,new,Monday,winter,361.16
P040,2025-06-24 10:58:56.533517,0.63,0.12,307.46,351.05,premium,Tuesday,winter,361.16
P040,2025-06-25 10:58:56.533517,0.3,0.09,389.57,324.18,premium,Wednesday,winter,361.16
P040,2025-06-26 10:58:56.533517,0.47,0.06,388.77,340.65,new,Thursday,winter,361.16
P040,2025-06-27 10:58:56.533517,0.96,0.69,404.2,346.71,premium,Friday,winter,361.16
P040,2025-06-28 10:58:56.533517,0.44,0.66,354.76,303.37,premium,Saturday,winter,361.16
P040,2025-06-29 10:58:56.533517,0.61,0.61,408.94,321.0,new,Sunday,winter,361.16
P040,2025-06-30 10:58:56.533517,0.75,0.55,346.9,336.6,loyal,Monday,winter,361.16
P040,2025-07-01 10:58:56.533517,0.57,0.5,372.15,323.89,new,Tuesday,winter,361.16
P041,2025-04-03 10:58:56.533517,0.45,0.97,338.84,290.29,premium,Thursday,winter,366.16
P041,2025-04-04 10:58:56.533517,0.43,0.94,344.1,290.29,loyal,Friday,winter,366.16
P041,2025-04-05 10:58:56.533517,0.6,0.89,355.71,308.16,premium,Saturday,winter,366.16
P041,2025-04-06 10:58:56.533517,0.99,0.82,388.89,346.53,loyal,Sunday,winter,366.16
P041,2025-04-07 10:58:56.533517,0.27,0.8,353.76,284.43,premium,Monday,winter,366.16
P041,2025-04-08 10:58:56.533517,0.33,0.78,418.59,290.88,loyal,Tuesday,winter,366.16
P041,2025-04-09 10:58:56.533517,0.32,0.76,392.08,291.17,premium,Wednesday,winter,366.16
P041,2025-04-10 10:58:56.533517,0.68,0.71,385.05,325.74,new,Thursday,winter,366.16
P041,2025-04-11 10:58:56.533517,0.38,0.69,339.88,300.54,new,Friday,winter,366.16
P041,2025-04-12 10:58:56.533517,0.42,0.66,386.68,305.82,new,Saturday,winter,366.16
P041,2025-04-13 10:58:56.533517,0.49,0.62,349.27,314.31,premium,Sunday,winter,366.16
P041,2025-04-14 10:58:56.533517,0.79,0.57,353.85,343.6,premium,Monday,winter,366.16
P041,2025-04-15 10:58:56.533517,0.66,0.52,367.4,335.11,loyal,Tuesday,winter,366.16
P041,2025-04-16 10:58:56.533517,0.65,0.48,385.9,336.57,new,Wednesday,winter,366.16
P041,2025-04-17 10:58:56.533517,0.74,0.42,342.92,348.0,premium,Thursday,winter,366.16
P041,2025-04-18 10:58:56.533517,0.97,0.35,356.23,372.31,premium,Friday,winter,366.16
P041,2025-04-19 10:58:56.533517,1.0,0.27,411.78,379.63,loyal,Saturday,winter,366.16
P041,2025-04-20 10:58:56.533517,0.55,0.23,386.52,342.43,new,Sunday,winter,366.16
P041,2025-04-21 10:58:56.533517,0.52,0.2,397.54,341.55,loyal,Monday,winter,366.16
P041,2025-04-22 10:58:56.533517,0.37,0.17,378.34,330.13,premium,Tuesday,winter,366.16
P041,2025-04-23 10:58:56.533517,0.43,0.14,340.2,337.16,loyal,Wednesday,winter,366.16
P041,2025-04-24 10:58:56.533517,0.69,0.09,328.5,362.94,premium,Thursday,winter,366.16
P041,2025-04-25 10:58:56.533517,0.57,0.05,400.29,354.74,premium,Friday,winter,366.16
P041,2025-04-26 10:58:56.533517,0.71,0.6,357.95,334.82,premium,Saturday,winter,366.16
P041,2025-04-27 10:58:56.533517,0.96,0.53,362.39,360.89,premium,Sunday,winter,366.16
P041,2025-04-28 10:58:56.533517,0.81,0.47,398.28,351.22,premium,Monday,winter,366.16
P041,2025-04-29 10:58:56.533517,0.33,0.45,352.14,310.21,premium,Tuesday,winter,366.16
P041,2025-04-30 10:58:56.533517,0.64,0.4,322.24,340.38,premium,Wednesday,winter,366.16
P041,2025-05-01 10:58:56.533517,0.69,0.35,420.71,347.71,loyal,Thursday,winter,366.16
P041,2025-05-02 10:58:56.533517,0.73,0.3,343.33,354.15,new,Friday,winter,366.16
P041,2025-05-03 10:58:56.533517,1.22,0.2,418.92,403.07,loyal,Saturday,winter,366.16
P041,2025-05-04 10:58:56.533517,0.62,0.16,344.05,352.69,premium,Sunday,winter,366.16
P041,2025-05-05 10:58:56.533517,0.48,0.12,355.65,342.73,premium,Monday,winter,366.16
P041,2025-05-06 10:58:56.533517,0.37,0.1,413.42,334.23,new,Tuesday,winter,366.16
P041,2025-05-07 10:58:56.533517,0.65,0.05,419.75,361.77,premium,Wednesday,winter,366.16
P041,2025-05-08 10:58:56.533517,0.66,0.01,326.75,364.99,new,Thursday,winter,366.16
P041,2025-05-09 10:58:56.533517,0.51,0.5,315.67,323.1,premium,Friday,winter,366.16
P041,2025-05-10 10:58:56.533517,1.09,0.42,398.74,378.76,new,Saturday,winter,366.16
P041,2025-05-11 10:58:56.533517,0.58,0.38,335.89,336.28,loyal,Sunday,winter,366.16
P041,2025-05-12 10:58:56.533517,0.56,0.34,380.42,336.87,loyal,Monday,winter,366.16
P041,2025-05-13 10:58:56.533517,0.75,0.29,375.74,356.49,new,Tuesday,winter,366.16
P041,2025-05-14 10:58:56.533517,0.46,0.26,387.03,332.77,new,Wednesday,winter,366.16
P041,2025-05-15 10:58:56.533517,0.61,0.21,360.39,348.88,loyal,Thursday,winter,366.16
P041,2025-05-16 10:58:56.533517,0.61,0.16,328.14,351.81,premium,Friday,winter,366.16
P041,2025-05-17 10:58:56.533517,0.67,0.12,371.12,359.42,premium,Saturday,winter,366.16
P041,2025-05-18 10:58:56.533517,1.07,0.04,374.9,399.26,loyal,Sunday,winter,366.16
P041,2025-05-19 10:58:56.533517,0.41,0.01,402.12,343.02,premium,Monday,winter,366.16
P041,2025-05-20 10:58:56.533517,0.27,0.4,313.69,307.87,new,Tuesday,winter,366.16
P041,2025-05-21 10:58:56.533517,0.5,0.36,349.75,330.42,new,Wednesday,winter,366.16
P041,2025-05-22 10:58:56.533517,0.5,0.32,326.02,332.77,loyal,Thursday,winter,366.16
P041,2025-05-23 10:58:56.533517,0.62,0.27,334.26,346.24,new,Friday,winter,366.16
P041,2025-05-24 10:58:56.533517,0.77,0.22,316.45,362.35,premium,Saturday,winter,366.16
P041,2025-05-25 10:58:56.533517,0.66,0.17,377.11,355.61,new,Sunday,winter,366.16
P041,2025-05-26 10:58:56.533517,0.79,0.12,397.03,369.97,new,Monday,winter,366.16
P041,2025-05-27 10:58:56.533517,0.71,0.06,359.16,366.45,new,Tuesday,winter,366.16
P041,2025-05-28 10:58:56.533517,0.65,0.02,356.07,363.52,premium,Wednesday,winter,366.16
P041,2025-05-29 10:58:56.533517,0.58,0.41,327.68,334.52,loyal,Thursday,winter,366.16
P041,2025-05-30 10:58:56.533517,0.95,0.34,377.53,371.14,loyal,Friday,winter,366.16
P041,2025-05-31 10:58:56.533517,1.25,0.25,358.08,402.78,premium,Saturday,winter,366.16
P041,2025-06-01 10:58:56.533517,1.09,0.17,348.42,393.4,loyal,Sunday,winter,366.16
P041,2025-06-02 10:58:56.533517,0.29,0.16,387.9,323.69,new,Monday,winter,366.16
P041,2025-06-03 10:58:56.533517,0.56,0.12,337.67,349.76,premium,Tuesday,winter,366.16
P041,2025-06-04 10:58:56.533517,0.57,0.08,357.83,352.98,loyal,Wednesday,winter,366.16
P041,2025-06-05 10:58:56.533517,0.28,0.06,413.12,328.67,new,Thursday,winter,366.16
P041,2025-06-06 10:58:56.533517,0.44,0.03,338.35,344.48,premium,Friday,winter,366.16
P041,2025-06-07 10:58:56.533517,0.61,0.55,339.34,328.96,loyal,Saturday,winter,366.16
P041,2025-06-08 10:58:56.533517,0.92,0.48,412.0,360.3,new,Sunday,winter,366.16
P041,2025-06-09 10:58:56.533517,0.78,0.43,349.9,350.93,loyal,Monday,winter,366.16
P041,2025-06-10 10:58:56.533517,0.7,0.38,331.0,346.83,loyal,Tuesday,winter,366.16
P041,2025-06-11 10:58:56.533517,0.22,0.36,360.57,305.82,loyal,Wednesday,winter,366.16
P041,2025-06-12 10:58:56.533517,0.27,0.34,326.03,311.38,new,Thursday,winter,366.16
P041,2025-06-13 10:58:56.533517,0.58,0.3,333.56,340.97,premium,Friday,winter,366.16
P041,2025-06-14 10:58:56.533517,0.48,0.27,344.95,333.94,premium,Saturday,winter,366.16
P041,2025-06-15 10:58:56.533517,0.77,0.22,365.05,362.35,premium,Sunday,winter,366.16
P041,2025-06-16 10:58:56.533517,0.44,0.19,371.01,335.11,loyal,Monday,winter,366.16
P041,2025-06-17 10:58:56.533517,0.68,0.14,404.32,359.13,new,Tuesday,winter,366.16
P041,2025-06-18 10:58:56.533517,0.64,0.09,321.72,358.54,loyal,Wednesday,winter,366.16
P041,2025-06-19 10:58:56.533517,0.71,0.04,409.79,367.62,loyal,Thursday,winter,366.16
P041,2025-06-20 10:58:56.533517,0.65,0.56,383.53,331.89,premium,Friday,winter,366.16
P041,2025-06-21 10:58:56.533517,0.67,0.52,370.02,335.99,new,Saturday,winter,366.16
P041,2025-06-22 10:58:56.533517,0.68,0.47,371.34,339.8,premium,Sunday,winter,366.16
P041,2025-06-23 10:58:56.533517,0.62,0.42,386.41,337.45,loyal,Monday,winter,366.16
P041,2025-06-24 10:58:56.533517,0.67,0.38,374.55,344.19,new,Tuesday,winter,366.16
P041,2025-06-25 10:58:56.533517,0.57,0.34,380.93,337.75,new,Wednesday,winter,366.16
P041,2025-06-26 10:58:56.533517,0.54,0.3,351.93,337.45,loyal,Thursday,winter,366.16
P041,2025-06-27 10:58:56.533517,0.35,0.27,377.28,322.51,loyal,Friday,winter,366.16
P041,2025-06-28 10:58:56.533517,1.25,0.18,388.79,406.88,loyal,Saturday,winter,366.16
P041,2025-06-29 10:58:56.533517,1.12,0.09,366.28,400.73,loyal,Sunday,winter,366.16
P041,2025-06-30 10:58:56.533517,0.62,0.05,352.93,359.13,premium,Monday,winter,366.16
P041,2025-07-01 10:58:56.533517,0.76,0.55,324.67,342.14,loyal,Tuesday,winter,366.16
P042,2025-04-03 10:58:56.533517,0.41,0.97,58.77,44.6,loyal,Thursday,winter,56.94
P042,2025-04-04 10:58:56.533517,0.32,0.94,64.3,43.64,loyal,Friday,winter,56.94
P042,2025-04-05 10:58:56.533517,0.53,0.9,62.47,46.87,new,Saturday,winter,56.94
P042,2025-04-06 10:58:56.533517,0.35,0.88,54.24,44.6,new,Sunday,winter,56.94
P042,2025-04-07 10:58:56.533517,0.68,0.83,51.44,49.56,premium,Monday,winter,56.94
P042,2025-04-08 10:58:56.533517,0.42,0.79,53.15,46.37,new,Tuesday,winter,56.94
P042,2025-04-09 10:58:56.533517,0.58,0.75,49.2,48.92,premium,Wednesday,winter,56.94
P042,2025-04-10 10:58:56.533517,0.25,0.74,63.57,44.5,loyal,Thursday,winter,56.94
P042,2025-04-11 10:58:56.533517,0.95,0.66,56.92,54.8,premium,Friday,winter,56.94
P042,2025-04-12 10:58:56.533517,0.41,0.63,63.68,47.69,premium,Saturday,winter,56.94
P042,2025-04-13 10:58:56.533517,0.94,0.55,63.62,55.66,premium,Sunday,winter,56.94
P042,2025-04-14 10:58:56.533517,0.54,0.51,61.69,50.56,new,Monday,winter,56.94
P042,2025-04-15 10:58:56.533517,0.66,0.46,57.15,52.66,new,Tuesday,winter,56.94
P042,2025-04-16 10:58:56.533517,0.3,0.44,62.26,47.92,premium,Wednesday,winter,56.94
P042,2025-04-17 10:58:56.533517,0.42,0.4,65.38,49.92,new,Thursday,winter,56.94
P042,2025-04-18 10:58:56.533517,0.35,0.38,64.28,49.15,loyal,Friday,winter,56.94
P042,2025-04-19 10:58:56.533517,0.75,0.32,63.47,55.16,premium,Saturday,winter,56.94
P042,2025-04-20 10:58:56.533517,0.72,0.26,55.0,55.3,premium,Sunday,winter,56.94
P042,2025-04-21 10:58:56.533517,0.66,0.21,57.1,54.94,premium,Monday,winter,56.94
P042,2025-04-22 10:58:56.533517,0.22,0.2,54.4,49.01,premium,Tuesday,winter,56.94
P042,2025-04-23 10:58:56.533517,0.51,0.16,63.03,53.34,loyal,Wednesday,winter,56.94
P042,2025-04-24 10:58:56.533517,0.63,0.11,57.12,55.44,new,Thursday,winter,56.94
P042,2025-04-25 10:58:56.533517,0.89,0.04,62.51,59.63,premium,Friday,winter,56.94
P042,2025-04-26 10:58:56.533517,0.58,0.64,56.71,49.92,new,Saturday,winter,56.94
P042,2025-04-27 10:58:56.533517,0.57,0.6,52.61,50.15,premium,Sunday,winter,56.94
P042,2025-04-28 10:58:56.533517,0.73,0.54,59.51,52.89,new,Monday,winter,56.94
P042,2025-04-29 10:58:56.533517,0.34,0.51,61.82,47.83,new,Tuesday,winter,56.94
P042,2025-04-30 10:58:56.533517,0.27,0.5,57.35,46.96,new,Wednesday,winter,56.94
P042,2025-05-01 10:58:56.533517,0.46,0.46,54.53,49.92,premium,Thursday,winter,56.94
P042,2025-05-02 10:58:56.533517,0.41,0.43,58.26,49.52,loyal,Friday,winter,56.94
P042,2025-05-03 10:58:56.533517,0.51,0.39,59.18,51.25,premium,Saturday,winter,56.94
P042,2025-05-04 10:58:56.533517,0.89,0.32,55.07,57.08,new,Sunday,winter,56.94
P042,2025-05-05 10:58:56.533517,0.44,0.29,62.93,51.2,premium,Monday,winter,56.94
P042,2025-05-06 10:58:56.533517,0.63,0.24,62.87,54.25,new,Tuesday,winter,56.94
P042,2025-05-07 10:58:56.533517,0.45,0.21,59.54,52.07,loyal,Wednesday,winter,56.94
P042,2025-05-08 10:58:56.533517,0.53,0.17,57.42,53.52,premium,Thursday,winter,56.94
P042,2025-05-09 10:58:56.533517,0.51,0.12,55.41,53.71,loyal,Friday,winter,56.94
P042,2025-05-10 10:58:56.533517,0.59,0.08,58.56,55.16,new,Saturday,winter,56.94
P042,2025-05-11 10:58:56.533517,0.36,0.06,49.4,52.2,loyal,Sunday,winter,56.94
P042,2025-05-12 10:58:56.533517,0.34,0.03,63.63,52.2,loyal,Monday,winter,56.94
P042,2025-05-13 10:58:56.533517,0.67,0.45,54.22,52.89,new,Tuesday,winter,56.94
P042,2025-05-14 10:58:56.533517,0.35,0.43,56.6,48.7,loyal,Wednesday,winter,56.94
P042,2025-05-15 10:58:56.533517,0.53,0.39,48.71,51.52,loyal,Thursday,winter,56.94
P042,2025-05-16 10:58:56.533517,0.72,0.33,55.38,54.66,premium,Friday,winter,56.94
P042,2025-05-17 10:58:56.533517,0.88,0.26,63.72,57.49,new,Saturday,winter,56.94
P042,2025-05-18 10:58:56.533517,0.5,0.22,63.32,52.66,loyal,Sunday,winter,56.94
P042,2025-05-19 10:58:56.533517,0.78,0.17,52.05,56.94,new,Monday,winter,56.94
P042,2025-05-20 10:58:56.533517,0.29,0.15,55.36,50.43,premium,Tuesday,winter,56.94
P042,2025-05-21 10:58:56.533517,0.61,0.1,62.17,55.25,premium,Wednesday,winter,56.94
P042,2025-05-22 10:58:56.533517,0.52,0.06,63.9,54.39,loyal,Thursday,winter,56.94
